tweets,label
@RachelLiskeard Thanks for the shout-out :) It's great to have you aboard @inkfunnel,1
@side556 Hey!  :)  Long time no talk...,1
@staybubbly69 as Matt would say. WELCOME TO ADULTHOOD.... :) http://t.co/zHQy0iyaCP,1
@DanielOConnel18 you could say he will have egg on his face :-),1
hopeless for tmr :(,0
Everything in the kids section of IKEA is so cute. Shame I'm nearly 19 in 2 months :(,0
@Hegelbon That heart sliding into the waste basket. :(,0
"“@ketchBurning: I hate Japanese call him ""bani"" :( :(”

Me too",0
"Dang starting next week I have ""work"" :(",0
"oh god, my babies' faces :( https://t.co/9fcwGvaki0",0
@RileyMcDonough make me smile :((,0
@f0ggstar @stuartthull work neighbour on motors. Asked why and he said hates the updates on search :( http://t.co/XvmTUikWln,0
"why?:(""@tahuodyy: sialan:( https://t.co/Hv1i0xcrL2""",0
Athabasca glacier was there in #1948 :-( #athabasca #glacier #jasper #jaspernationalpark #alberta #explorealberta #… http://t.co/dZZdqmf7Cz,0
I have a really good m&amp;g idea but I'm never going to meet them :(((,0
@Rampageinthebox mare ivan :(,0
"@SophiaMascardo happy trip, keep safe. see you soon :* :(",0
I'm so tired hahahah :(,0
@GrumpyCockney With knee replacements they get you up &amp; about the same day. :-(   Ouch.,0
"relate to the ""sweet n' sour"" kind of ""bi-polar"" people in your life... cuz my life... is FULL of them... :(",0
@aysegul_k pleasse :(,0
@SexyKalamo im not sure tho :(,0
"I feel stupid
I just can't seem to grasp the basics of digital painting and nothing I've been researching is helping any :(",0
Good Lord. :( https://t.co/nC9LkYUUvO,0
"I feel lonely someone talk to me guys and girls :(

@TheOnlyRazzYT @imarieuda @EiroZPegasus @AMYSQUEE @UdotV",0
"No Assignment, but we have Project. :( really? 😩",0
just want to play video games/watch movies with someone :(,0
choreographing is hard : (,0
@xo_raaaaayyy_xo what the email link? Still says that it's no longer available :( http://t.co/iuiaIOynnx,0
cries bc i miss mingming so much :-(,0
Sorry :( https://t.co/Q5TAYjrQ8K,0
@Giannivnni mom so far away :(,0
We're truly sorry @chrisbrown :( have a safe flight.,0
and my friends :(,0
@bbygjrlmgc oh :( i hate when that happens i get so sad over it too,0
Oh. Dog has pee’d in my @Kneewax bag.  :-(   So I can’t take it to #NewWine15,0
@YM_Dish98 doushite :( ?,0
@Charliescoco @reeceftcharliie @SimonCowell too late :(,0
It sucks so much been sick i was plan to start work on my first gundam to night but nope. :(,0
MY $$$$2 DOLLAR :( 😭😭😭😭😭😭 http://t.co/oI0pYGUsDi,0
"@martylog Listening back to old @DaveGorman shows (I know, I'm weird). Just got to u leaving: might give up. It was pale imitation after :-(",0
i went in the sea and now have a massive fucking rash all over my body and it's the most painful thing ever i want to go home :((,0
@dethronedlwt hi. Why are you absent? :(,0
My Gran tho !!! She knew but didn't care to tell me :((,0
@rowysoIjp SAME IT'S SO CUTE I LOVE IT SO MUCH I WISH THERE WOULD BE A SEQUEL :(,0
@imallyssagail busy sa school :( next time love yah! xx,0
Ouucchhh one of my wisdom teeth are coming through :(,0
@StevenLDN frightening case. It really gets to you :(,0
"pret :(( wkwkw""@WLK_Jhope: Verfied @WLK_Hyemi91 be active, don't forget to follow all member. Thanks for join. Goodbye""",0
You´ve got me in chains for your love :´( — a sentir-se incompleta,0
it's okay.. but.. :((,0
@njhftbiebs why didn't you go on Wednesday :(,0
@radicalj  Marvellous - not. How very thwarting :-(,0
@ceeels95 Awh what's the chances 😩 when u off to Zante? We need to do something :-( x,0
@s0ulfl0wr When's your birthday ? :(,0
@brittleyouth @Tom_J_Allen @AndrewFairbairn @batemanesque @Hegelbon @jameswheeler that was the worst part and I still feel bad about it :(,0
audraesar: All these sushi pics on my tl are driving me craaaazzyy :(,0
Really want this :( http://t.co/36tSy81iMi,0
Popped like a helium balloon..  :-(,0
#ClimateChange #CC California's powerful and influential air pollution watchdog.: Califor... http://t.co/OVU4p2qWfH #UniteBlue #Tcot :-(,0
@itsNotMirna I was so sad because Elhaida was robbed by the juries :( she came 10th in the televoting,0
#ClimateChange #CC Idaho will not restrict fishing despite regional drought-linked die-of... http://t.co/jJboDo6LYZ #UniteBlue #Tcot :-(,0
"#ClimateChange #CC Abrupt climate change may have doomed mammoths and other megafauna, sc... http://t.co/taVMCz37E7 #UniteBlue #Tcot :-(",0
#ClimateChange #CC Australia's 'dirtiest' power station considers 'clean energy' biomass ... http://t.co/YeQABq6tsL #UniteBlue #Tcot :-(,0
#ClimateChange #CC It ain't easy being green if you're a golf course in California.: Ulti... http://t.co/La82RXzTs2 #UniteBlue #Tcot :-(,0
@Mess0019 Well I am sure your work day is over before mine :(,0
@keikopotato IM GONNA MISS U SEXY PREXY :(((((((((,0
i miss my kindergarten kids :(,0
HUNGRY :-(,0
cant find the only book that keeps me sane :((,0
Literally there are three lounge events why :-( So much turn up I'm sad,0
@carliot23 Miss you Boss :(,0
I love hozier :-(,0
"@IzzyTailford that's true, I just want it soooooooner :(",0
Ahh Fam @MeekMill :( #RespectLost http://t.co/NT25MYnGYd,0
@shokako1104 I'm sorry :( ! What is hypercholesteloremia ? Are you ok ?,0
Baby still looks tired :(,0
Can someone gift me calibraska :(,0
@Rico_Shabbir the massive shame about it is we would actually be genuine contenders but it won't happen :(,0
My head always hurts if I stay up late lmao :(,0
@ErnestLozoya how are u older than me :(,0
Backed out :(,0
u sound upset :( https://t.co/JZBFBKld8Q,0
So much misses :-( https://t.co/pn2HvGdnFT,0
I MISS INFINITE :-(,0
@DiscoQing AoS doesn't do it for me but I don't want to stick with 8th either. :(,0
@madrigalandreaa its too much  serious yun eh :(,0
My room is way too hot :-(,0
I still havent found my Handsome Jack drawing :((((,0
@twcxmina shit :(,0
But cut encore :(((( #bad4thwin,0
I wish I had my own Baymax :(,0
Sick :(,0
@LittleMix French mixers miss you so much :( 💜,0
Wft.. can't watch the awesome replay!! :-( https://t.co/ChzrqtelPh,0
@Viiiiiiiiev what happened?? :(((,0
Party promotions are over :(,0
Music bank encore always so short :(,0
BABY BOY :((((,0
@flipkartsupport my order has been received at the hub nearest but doesn't look like it will be delivered today :( (1/2),0
Why is my mum playing music out loud :(,0
The finale of Parasyte fucked my feelings alllllll the way up :(,0
i wish :( #ZaynIsComingBackOnJuly26,0
Good bye Party era :(,0
@amedefu Me  too。。。_:(´ω`」 ∠):_,0
@Concept_Nathan nathann💕 I never got a chance to take a pic with you :( got a hug tho! Pic next time I see you?😊,0
"some girl came up to me and was like ""you are so beautiful :-("" I want to dieididieieiei she's so cute",0
Party goodbye stage :( but this means Hello to Lion Heart and You Think,0
@MsDanneh @Obey_Ervin15 Tell her to screw herself. I'm gonna have a netflix and chill on my own. Y u do dis ervin :(,0
@subharrie ohh no :(( and yeah i hope she comes back soon too,0
@MadniTahir I am. I've accepted the offer..but im desperate to take the year out.   :(,0
Come back :(,0
Snapchat me - AmargoLonnard #snapchat #snapchat #kikhorny #snapme #tagsforlikes #batalladelosgallos #webcamsex :( http://t.co/3S9LHaFrsU,0
UGH I CANT STREAM TMR I HAVE DUTY :(,0
@madrigalandreaa u've gone too far :(,0
@uhhAileeny What about her alien thing :(((,0
@Ni_All_Is_Bae aww I don't really wanna get my hopes up but I wish that he would :((,0
@malikm0ney sorka no :((,0
@fxnno_ i knew u would be sad :( were having a funeral i was gonna text u but i have no phone,0
Sunny :( i feel so bad.... http://t.co/17tca0uhKp,0
So nonexistent wowza :(,0
@izgzb @aishahyussofff back off fah she's mine :-(,0
@DIMPLEDJAI taylor why did you crop yourself out :(((((((((((((((,0
@nickjdrake Boo on both counts :-(,0
new guitar :(,0
@PinkCloud_RP so when will i get my jonghyun hyung? :( please predict it :(,0
I hope SJ will be nominated soon but no SJ vs INFINITE pls :(((((,0
"Yeah dudes, keep calm and brace yourselves :-( https://t.co/ZnOjT3v9Gq",0
@Mr_FRML sir plus 4 please :((,0
THEY LOOKED SO SHOCK OMGGGG :((( YALL DESERVE IT :((((,0
Whenever I would spend the night we would smoke and watch a movie but he would always end up falling asleep on me :(,0
We were 1 point close to grand finals! :( whyyy,0
@muhammadskates :( that's a long time,0
"@evanquick Oh, that must be so annoying Evan :( Do the texts give the option to opt out?",0
Who's doing giveaways for muster goods? :( or any merchs,0
@wendyykid ah too bad :(,0
People are looking at me funny because I'm drinking savanna with a straw :(,0
Good bye stage :((((,0
@ameliahartin AND WHY DID YOU IGNORE ME YESTER AFTERNOON :(,0
I can't sleep :( someone talk to me,0
yeah :(,0
@_Birexus yes sadly :(.,0
@ClaireClaire05 Very :(,0
@The_Strypes whens the album coming? :(,0
The last of my chocolate has been consumed. :(,0
ugh i have werk in the morning too :-(,0
@Deedee_50Fly foreals :( a wesen uwesiti mj 😂😩,0
@crazynovely I will if I catch him online long enough - haha!  He's being very annoying!!  :(,0
Bosen :(,0
Dying for some egg benny :(,0
@Michael5SOS Sometimes I hate you :((,0
@Mark23Baracael baby followback huhu :(,0
@fkluca but no ones as cute as u so :(,0
@Tinkkza You're gonna watch this shit and understand how badly you scared me! &gt;:( https://t.co/YcGudITQgx,0
"I miss Al, Katie, Zaz and Amy a lot :((",0
I liked a @YouTube video http://t.co/2JcBiswDW9 More subs plz :(,0
@LittleMix @SonyMusicNL Can u make a diary while you're all there please :((,0
@neikmat Sorry :(,0
@twyodor @gkjohn :-( I don't read most of these rehash websites that have mushroomed. A good piece may be by exception &amp; reaches one anyway.,0
@daddyksoo and yes its been a while vicky omg :-(((((,0
"@megsyfoxie WTF LIKE YOUR LIPS STILL A VIRGIN OMG MOM GET A LIFE YOURE 45 

Hahah : (",0
@pastelwolfxx @CHA_NNNNN niNASTY tsktsk oppa wont like u call his dick kawaii he is manly &gt;:( http://t.co/83cUgt7qQ3,0
So Lonely :( http://t.co/VM4N0n8Bkw,0
can't go back to sleep :((,0
i wanna go on xbox for netflix but am already too comfy in bed :(,0
@baileymac02 miss youu :(,0
sigh i feel bad for our girls :(,0
@oH_So_EhmTee lol! I love sweet potato fries :(,0
@_Birexus guess y'all ugly asf HUH :(,0
@Dsitando eish ive been quit i know...i lost my twitter mojo shame...n i dont know how to get it back :( mara im sure you can help me neh,0
aww i've got a fever :( but #bad4thwin &lt;3,0
Poor bb :(,0
@UrsulaWJ @OwenWinterMYP I'm not able to go! :( It's the Association of Green Councillors conference this weekend...,0
My skype account is out of order. I think it's been hacked. So if you were in my contacts I'm sorry :( I'm creating a new one soon.,0
@selenagomez i miss your tweet spree oh :(,0
"Yes na! As sholong reject my proposal :( ""@elzzika: Gee U don fly go gidi? ""@Gatlinho: The way i'm being pampered in this lagos ehn....""""",0
@isxbe i guess im arresting my girlfriend :((,0
@prophdog_ @attepate hes such a nice person idk why anybody would say that to him :(,0
You know when a song just disappears from your phone and iTunes? I've lost Dazed and Confused :(,0
FEVER. :-(,0
"""Do you think they survived???""
""Well, they did find all the missing bodies in fragments, so no. But it would've been nice if they did."" :(",0
@DareToAttar im being forced to go :-(,0
Horrible weather to be going to work in :(,0
@okayshesaid wish that both of us could change this :(,0
walao kbs never show encore :(,0
Sending. Finally!!!!!!!!!!!!!! :(,0
Being ill is the worst :(((,0
its not the same. :(((((,0
"Hope #DJDerek is found safe &amp; well had many fun times at his gigs, absolute legend :(",0
@qtbatooty_ yeah and it's like why do you need to wait till saturday to give us homework pa :((((((( WHAT IF U MADE PLANS 4 DA WEEKEND????,0
Greek Tragedy is such a cute song :((((,0
@bammyxoxo @stffnkthx @breeyanuh16 same :(,0
"Raining on me today :( 

Gym it is then 💪🏻🐒",0
@cutelilawley whats wrong? :(,0
Oh god!!! I'm strucked by the pain... Cant take it anymore!!! :(,0
@LittleMix come to Belgium :(,0
"Fabian Delph has fallen :(
@BLUEARMY_IND @MCFC",0
@rosicky1987 WHERE U BEEN HIDING BABY :((,0
I'm draking silently so they can't hear it :(,0
Rest in peace mo :(,0
@MHSScho not much chance of game tonight :( #t20blast,0
@OL_EYY ahhh u see? U wouldn't wake up :(,0
Mumma! Im on 7% :( @LMCDark_Angel,0
@sarahhardman8 I hope so :(,0
I'm gonna be dead tomorrow :(:,0
@_Dedox :( I'll do high you do low,0
@hanbined sad pray for me :(((,0
@BritishSignBSL how very appropriate! :(,0
@RedsOrDead poor him. . . :(,0
I'm still awake :(,0
woke upp now i cant sleep :(,0
No one is up to help me :(,0
@curlsharryxoxo i don't know :(( just be happy for him :(,0
"@blvsamx hi, can you do me some dms with luke please ?:(",0
@KanchuDarling @VidyutJammwal hey babe i just came across this pic..what is this about? I cant read hindi :(,0
their reactions :(((((,0
@junghoseoks 5s :( i think it's bc im running out of space tbh,0
@rustyrockets I wish I could come and see you but on Disability pension with PTSD makes it impossible both physically and financially :(,0
Why does it have to rain :(,0
@Foooer_Hungary @FoooerSG nooo why they broke up!!! They were soo amazing togheter!! :(,0
@MystikGunn suck for me which mean I have to watch you play it around 1 p.m. my time :(,0
Don't be like that :(  https://t.co/gaWf0bsr6A,0
@derekklahn You cant hold another week? September 21st. :-((,0
why they cut the encore i wanna see snsd infinite interaction :(,0
i miss watching anna akana videos :(,0
@tokyato askip t'existes pas :(,0
"@9_Moore Sadly not :( - the channel owner decides which regions it broadcasts to. Thanks, Kei. Please rate our se... https://t.co/EzfeHMTT5S",0
i dont think @camerondallas  or @JackAndJackReal  will ever notice me :( I STILL EXIST,0
The traffic is terrible :(,0
@joaannelopez I've been eyeing on a small kate spade bag too! Pero walang maganda :(,0
"@mermaid_bl00d haha aw, I miss you too! Haven't seen you for agessss :(((",0
@energybiebers Sigh... :(,0
Add me on Snapchat - CorineHurleigh #snapchat #snapchatme #instagram #addmeonsnapchat #sfs #quote #kiksexting :( http://t.co/8bk7ptaqaR,0
I have no bum in Zara trousers :(,0
All these sushi pics on my tl are driving me craaaazzyy :(,0
My after effects not spanish :(,0
Aww the poor thing :( Hope it'okay and in good health. luckely it has been freed from those Rocks #orcalove https://t.co/tOSZMOafv6,0
@Techverse_in first i tried this http://t.co/XTSzpi9fQW but no result :(,0
I want my braces back! :(,0
I need a big cuddle from Lew and kisses on my face :(((( I don't want to go through this again,0
@xcrazy90skidx @kowtsnatinito @_patnicolexx ems haha :(,0
Craving for Banana Crumble McFlurry and Fries :(,0
We're not going on the cable cars now because my brother got scared and doesn't want to :(((,0
i miss hello venus's old concepts tbh i rly like do you want some tea :(,0
tagal :(,0
We've lost in album and broadcast points :( http://t.co/QDSVS5Q9SR,0
